item_id,admlog_id,vertical,action,to_moderation_datetime,action_datetime,user_group,user_id,ModerSourceEventType,moderation_duration,moderation_type
414513261895,155955793399,Goods,allowed,2024-09-02 19:59:52,2024-09-02 20:00:57,cron,343011500147,activation,0 days 00:01:05,ML
414513261920,159127966906,Goods,allowed,2024-09-24 12:58:29,2024-09-24 12:59:34,cron,829175500105,update,0 days 00:01:05,ML
414513261920,159164315835,Goods,allowed,2024-09-24 16:21:27,2024-09-24 16:22:29,cron,829175500105,update,0 days 00:01:02,ML
414513261920,160077779391,Goods,allowed,2024-09-30 08:07:00,2024-09-30 08:08:02,cron,829175500105,update,0 days 00:01:02,ML
414513261920,160105849089,Goods,allowed,2024-09-30 10:48:19,2024-09-30 10:49:19,cron,829175500105,update,0 days 00:01:00,ML
414513262605,160099513291,Goods,allowed,2024-09-30 10:18:05,2024-09-30 10:19:16,cron,829175500105,activation,0 days 00:01:11,ML
414513262800,156842689835,Goods,allowed,2024-09-08 21:56:10,2024-09-08 21:57:16,cron,522164303918,activation,0 days 00:01:06,ML
414513262800,159649397051,Goods,allowed,2024-09-27 14:04:34,2024-09-27 14:05:42,cron,522164303918,update,0 days 00:01:08,ML
414513262900,158570152131,Goods,allowed,2024-09-20 13:44:30,2024-09-20 13:45:35,cron,380304066,update,0 days 00:01:05,ML
414513263400,156547154964,Goods,allowed,2024-09-06 17:10:03,2024-09-06 17:11:07,cron,988761500013,activation,0 days 00:01:04,ML
414513263775,156728171910,Goods,allowed,2024-09-07 21:32:13,2024-09-07 21:33:18,cron,343772500275,activation,0 days 00:01:05,ML
414513264140,155835046262,Realty,allowed,2024-09-02 08:07:39,2024-09-02 08:08:44,cron,916928250045,update,0 days 00:01:05,ML
414513264140,157207421005,Realty,allowed,2024-09-11 07:16:46,2024-09-11 07:17:52,cron,916928250045,update,0 days 00:01:06,ML
414513264140,159757560817,Realty,allowed,2024-09-28 02:05:49,2024-09-28 02:06:52,cron,916928250045,update,0 days 00:01:03,ML
414513264140,159950555772,Realty,allowed,2024-09-29 13:59:46,2024-09-29 14:00:48,cron,916928250045,activation,0 days 00:01:02,ML
414513265400,156472238241,Goods,allowed,2024-09-06 09:21:47,2024-09-06 09:22:54,cron,1000272000047,activation,0 days 00:01:07,ML
414513265525,156705330738,Goods,allowed,2024-09-07 20:49:34,2024-09-07 20:50:39,cron,522164303918,activation,0 days 00:01:05,ML
414513265525,159627888546,Goods,allowed,2024-09-27 14:01:10,2024-09-27 14:02:11,cron,522164303918,update,0 days 00:01:01,ML
414513265620,156723331030,Goods,allowed,2024-09-07 20:49:36,2024-09-07 20:50:41,cron,522164303918,activation,0 days 00:01:05,ML
414513265620,159629137799,Goods,allowed,2024-09-27 14:01:15,2024-09-27 14:02:17,cron,522164303918,update,0 days 00:01:02,ML
414513265800,156031136597,Goods,allowed,2024-09-03 14:59:16,2024-09-03 15:00:20,cron,829175500105,update,0 days 00:01:04,ML
414513265800,156899880075,Goods,allowed,2024-09-09 10:08:39,2024-09-09 10:09:44,cron,829175500105,update,0 days 00:01:05,ML
414513265800,157670449588,Goods,allowed,2024-09-14 09:11:58,2024-09-14 09:13:03,cron,829175500105,update,0 days 00:01:05,ML
414513265800,158396692624,Goods,allowed,2024-09-19 10:36:49,2024-09-19 10:38:13,cron,829175500105,update,0 days 00:01:24,ML
414513265800,159136464252,Goods,allowed,2024-09-24 12:57:58,2024-09-24 12:59:04,cron,829175500105,update,0 days 00:01:06,ML
414513265800,159169799105,Goods,allowed,2024-09-24 16:14:16,2024-09-24 16:15:17,cron,829175500105,update,0 days 00:01:01,ML
414513265800,160076770097,Goods,allowed,2024-09-30 08:03:26,2024-09-30 08:04:27,cron,829175500105,update,0 days 00:01:01,ML
414513265800,160106102837,Goods,allowed,2024-09-30 10:49:14,2024-09-30 10:50:18,cron,829175500105,update,0 days 00:01:04,ML
414513266550,156817851101,Goods,allowed,2024-09-08 18:57:30,2024-09-08 18:58:36,cron,872844500054,activation,0 days 00:01:06,ML
414513267075,156842211507,Goods,allowed,2024-09-08 20:02:07,2024-09-08 20:03:14,cron,1610586000036,activation,0 days 00:01:07,ML
414513267075,157967992638,Goods,allowed,2024-09-16 17:33:13,2024-09-16 17:34:17,cron,1610586000036,update,0 days 00:01:04,ML
414513268970,155717352619,Goods,allowed,2024-09-01 10:47:52,2024-09-01 10:48:56,cron,1273796500102,activation,0 days 00:01:04,ML
414513269705,157403356567,Goods,allowed,2024-09-12 15:07:39,2024-09-12 15:08:46,cron,737770000037,update,0 days 00:01:07,ML
414513269705,159187348993,Goods,allowed,2024-09-24 19:11:34,2024-09-24 19:12:36,cron,737770000037,update,0 days 00:01:02,ML
414513269720,155854292566,Realty,allowed,2024-09-02 10:46:50,2024-09-02 10:48:03,cron,200767500047,update,0 days 00:01:13,ML
414513269720,156810719181,Realty,allowed,2024-09-08 17:44:39,2024-09-08 17:45:47,cron,200767500047,update,0 days 00:01:08,ML
414513269720,157914673240,Realty,allowed,2024-09-16 10:47:02,2024-09-16 10:48:54,cron,200767500047,activation,0 days 00:01:52,ML
414513269720,159790299712,Realty,allowed,2024-09-28 10:56:45,2024-09-28 10:57:47,cron,200767500047,update,0 days 00:01:02,ML
414513269985,156007025974,Goods,allowed,2024-09-03 08:19:59,2024-09-03 08:21:03,cron,828498750041,update,0 days 00:01:04,ML
414513269985,156270906526,Goods,allowed,2024-09-05 00:23:16,2024-09-05 00:24:20,cron,828498750041,update,0 days 00:01:04,ML
414513270905,156586325887,Goods,allowed,2024-09-06 22:05:16,2024-09-06 22:06:21,cron,344400500376,activation,0 days 00:01:05,ML
414513271620,155982023101,Goods,allowed,2024-09-03 08:19:55,2024-09-03 08:20:59,cron,828498750041,update,0 days 00:01:04,ML
414513271620,156287909438,Goods,allowed,2024-09-05 00:23:28,2024-09-05 00:24:35,cron,828498750041,update,0 days 00:01:07,ML
414513271620,158040934609,Goods,allowed,2024-09-17 06:10:39,2024-09-17 06:11:45,cron,828498750041,update,0 days 00:01:06,ML
414513271620,158985620017,Goods,allowed,2024-09-23 13:42:43,2024-09-23 13:46:57,cron,828498750041,update,0 days 00:04:14,ML
414513271620,159273664993,Goods,allowed,2024-09-25 07:49:55,2024-09-25 07:50:57,cron,828498750041,update,0 days 00:01:02,ML
414513272550,156050220880,Goods,allowed,2024-09-03 15:37:07,2024-09-03 15:38:16,cron,454187500422,activation,0 days 00:01:09,ML
414513273455,157354295064,Goods,allowed,2024-09-12 01:52:12,2024-09-12 01:53:18,cron,1050357500004,activation,0 days 00:01:06,ML
414513275645,156400249842,Goods,allowed,2024-09-05 20:37:48,2024-09-05 20:38:53,cron,234995750018,update,0 days 00:01:05,ML
414513275645,156601070338,Goods,allowed,2024-09-07 01:36:03,2024-09-07 01:37:09,cron,234995750018,update,0 days 00:01:06,ML
414513275645,157091582290,Goods,allowed,2024-09-10 12:24:22,2024-09-10 12:29:14,cron,234995750018,update,0 days 00:04:52,ML
414513276785,156185891443,Goods,allowed,2024-09-04 12:43:51,2024-09-04 12:44:58,cron,1069945500022,activation,0 days 00:01:07,ML
414513276865,157662418957,Goods,allowed,2024-09-14 10:52:56,2024-09-14 10:54:08,cron,1151056500433,activation,0 days 00:01:12,ML
414513276865,158694181836,Goods,allowed,2024-09-21 10:01:22,2024-09-21 10:02:27,cron,1151056500433,update,0 days 00:01:05,ML
414513276965,156413052073,Goods,allowed,2024-09-05 20:53:17,2024-09-05 20:54:36,cron,845128500009,activation,0 days 00:01:19,ML
414513277510,155720106725,Goods,allowed,2024-09-01 10:49:49,2024-09-01 10:50:54,cron,1273796500102,activation,0 days 00:01:05,ML
414513277855,156714079635,Goods,allowed,2024-09-07 20:49:03,2024-09-07 20:50:10,cron,522164303918,activation,0 days 00:01:07,ML
414513277855,159629638129,Goods,allowed,2024-09-27 14:00:54,2024-09-27 14:01:55,cron,522164303918,update,0 days 00:01:01,ML
414513279475,156813689102,Goods,allowed,2024-09-08 21:55:46,2024-09-08 21:56:51,cron,522164303918,activation,0 days 00:01:05,ML
414513279475,159631394990,Goods,allowed,2024-09-27 14:03:28,2024-09-27 14:04:29,cron,522164303918,update,0 days 00:01:01,ML
414513280560,156480366365,Goods,allowed,2024-09-06 07:01:00,2024-09-06 07:02:04,cron,1089060500015,activation,0 days 00:01:04,ML
414513281105,156588748571,Transport,allowed,2024-09-06 23:15:24,2024-09-06 23:16:30,cron,1081522000056,activation,0 days 00:01:06,ML
414513282190,156080841877,Goods,allowed,2024-09-03 19:37:23,2024-09-03 19:38:32,cron,12505000053,activation,0 days 00:01:09,ML
414513282530,156247447875,Goods,allowed,2024-09-04 20:14:47,2024-09-04 20:15:52,cron,829175500105,update,0 days 00:01:05,ML
414513282530,156902876849,Goods,allowed,2024-09-09 10:08:25,2024-09-09 10:09:30,cron,829175500105,update,0 days 00:01:05,ML
414513282530,157638945764,Goods,allowed,2024-09-14 09:11:29,2024-09-14 09:12:32,cron,829175500105,update,0 days 00:01:03,ML
414513282530,158389966110,Goods,allowed,2024-09-19 10:36:39,2024-09-19 10:47:48,cron,829175500105,update,0 days 00:11:09,ML
414513282530,159136714576,Goods,allowed,2024-09-24 12:57:39,2024-09-24 12:58:43,cron,829175500105,update,0 days 00:01:04,ML
414513282530,159169298065,Goods,allowed,2024-09-24 16:13:44,2024-09-24 16:14:45,cron,829175500105,update,0 days 00:01:01,ML
414513282530,160088019390,Goods,allowed,2024-09-30 08:03:08,2024-09-30 08:04:08,cron,829175500105,activation,0 days 00:01:00,ML
414513282530,160108100920,Goods,allowed,2024-09-30 10:48:57,2024-09-30 10:49:58,cron,829175500105,update,0 days 00:01:01,ML
414513282735,159504936543,Goods,allowed,2024-09-26 14:25:48,2024-09-26 14:26:49,cron,1028038500043,update,0 days 00:01:01,ML
414513282735,159581577053,Goods,allowed,2024-09-27 00:13:59,2024-09-27 00:15:05,cron,1028038500043,activation,0 days 00:01:06,ML
414513283315,157205755860,Goods,allowed,2024-09-11 07:53:09,2024-09-11 07:54:13,cron,446908500036,activation,0 days 00:01:04,ML
414513283755,156749391999,Goods,allowed,2024-09-08 06:06:54,2024-09-08 06:07:59,cron,288578500072,activation,0 days 00:01:05,ML
414513285880,159649396341,Goods,allowed,2024-09-27 14:04:17,2024-09-27 14:05:18,cron,1245424500167,activation,0 days 00:01:01,ML
414513288165,156532135283,Goods,allowed,2024-09-06 10:12:36,2024-09-06 10:13:39,cron,521953079611,activation,0 days 00:01:03,ML
414513288175,155883865780,Goods,allowed,2024-09-02 14:56:43,2024-09-02 14:57:49,cron,1265426500118,activation,0 days 00:01:06,ML
414513291470,159910478312,Goods,allowed,2024-09-29 06:40:38,2024-09-29 06:41:39,cron,926151000005,activation,0 days 00:01:01,ML
414513293455,155983168144,Goods,allowed,2024-09-03 10:50:42,2024-09-03 10:51:49,cron,1328360500066,activation,0 days 00:01:07,ML
414513293455,158112795631,Goods,allowed,2024-09-17 15:16:55,2024-09-17 15:18:00,cron,1328360500066,update,0 days 00:01:05,ML
414513297860,157132573358,Goods,allowed,2024-09-10 16:29:22,2024-09-10 16:30:26,cron,16846000030,activation,0 days 00:01:04,ML
414513297860,157143954215,Goods,allowed,2024-09-10 19:04:37,2024-09-10 19:05:43,cron,16846000030,update,0 days 00:01:06,ML
414513297860,157964763641,Goods,allowed,2024-09-16 16:03:55,2024-09-16 16:04:58,cron,16846000030,update,0 days 00:01:03,ML
414513298385,156552506875,Goods,allowed,2024-09-06 17:55:33,2024-09-06 17:56:38,cron,1354511750067,activation,0 days 00:01:05,ML
414513299615,157390484048,Goods,allowed,2024-09-12 11:48:39,2024-09-12 11:49:44,cron,1175533000097,update,0 days 00:01:05,ML
414513299615,160077509554,Goods,allowed,2024-09-30 07:59:49,2024-09-30 08:00:54,cron,1175533000097,update,0 days 00:01:05,ML
414513303490,159613154934,Goods,allowed,2024-09-27 10:31:41,2024-09-27 10:32:44,cron,1063757500001,activation,0 days 00:01:03,ML
414513306020,155986420401,Realty,allowed,2024-09-03 13:00:55,2024-09-03 13:01:59,cron,1104907750119,activation,0 days 00:01:04,ML
414513502595,156242765326,Goods,allowed,2024-09-04 19:13:44,2024-09-04 19:14:51,cron,1046828250118,activation,0 days 00:01:07,ML
414513502635,158900264048,Goods,allowed,2024-09-22 19:40:12,2024-09-22 19:41:16,cron,149176250010,update,0 days 00:01:04,ML
414513504960,156242942086,Goods,allowed,2024-09-04 20:12:49,2024-09-04 20:13:54,cron,829175500105,update,0 days 00:01:05,ML
414513504960,156908129063,Goods,allowed,2024-09-09 10:09:09,2024-09-09 10:10:16,cron,829175500105,update,0 days 00:01:07,ML
414513504960,157638706393,Goods,allowed,2024-09-14 09:13:05,2024-09-14 09:14:10,cron,829175500105,update,0 days 00:01:05,ML
414513504960,158397443501,Goods,allowed,2024-09-19 10:37:34,2024-09-19 10:38:54,cron,829175500105,update,0 days 00:01:20,ML
414513504960,159157715002,Goods,allowed,2024-09-24 12:57:51,2024-09-24 12:58:58,cron,829175500105,update,0 days 00:01:07,ML
414513504960,159173301779,Goods,allowed,2024-09-24 16:15:31,2024-09-24 16:16:32,cron,829175500105,update,0 days 00:01:01,ML
414513504960,160086272084,Goods,allowed,2024-09-30 08:04:07,2024-09-30 08:05:08,cron,829175500105,activation,0 days 00:01:01,ML
414513504960,160107352459,Goods,allowed,2024-09-30 10:49:50,2024-09-30 10:51:00,cron,829175500105,update,0 days 00:01:10,ML
414513506300,155987200476,Goods,allowed,2024-09-03 13:16:00,2024-09-03 13:17:22,cron,493092000023,activation,0 days 00:01:22,ML
414513507425,156249950391,Goods,allowed,2024-09-04 20:15:50,2024-09-04 20:16:57,cron,829175500105,update,0 days 00:01:07,ML
414513507425,156906670310,Goods,allowed,2024-09-09 10:10:28,2024-09-09 10:21:34,cron,829175500105,update,0 days 00:11:06,ML
414513507425,157637214066,Goods,allowed,2024-09-14 09:15:42,2024-09-14 09:16:47,cron,829175500105,update,0 days 00:01:05,ML
414513507425,158397985701,Goods,allowed,2024-09-19 10:39:09,2024-09-19 10:57:09,cron,829175500105,update,0 days 00:18:00,ML
414513507425,159130218419,Goods,allowed,2024-09-24 12:58:38,2024-09-24 12:59:42,cron,829175500105,update,0 days 00:01:04,ML
414513507425,159167816154,Goods,allowed,2024-09-24 16:21:47,2024-09-24 16:22:49,cron,829175500105,update,0 days 00:01:02,ML
414513507425,160108760962,Goods,allowed,2024-09-30 10:17:51,2024-09-30 10:18:51,cron,829175500105,update,0 days 00:01:00,ML
414513507425,160097120674,Goods,allowed,2024-09-30 10:57:19,2024-09-30 10:58:20,cron,829175500105,update,0 days 00:01:01,ML
414513507485,160100759480,Goods,allowed,2024-09-30 10:17:23,2024-09-30 10:18:25,cron,829175500105,activation,0 days 00:01:02,ML
414513507565,156655355187,Goods,allowed,2024-09-07 13:58:18,2024-09-07 13:59:22,cron,407150250024,activation,0 days 00:01:04,ML
414513507920,159019006595,Goods,allowed,2024-09-23 17:49:09,2024-09-23 17:50:12,cron,522158378495,activation,0 days 00:01:03,ML
414513509675,156032396916,Goods,allowed,2024-09-03 15:03:25,2024-09-03 15:04:31,cron,829175500105,update,0 days 00:01:06,ML
414513509675,156916419649,Goods,allowed,2024-09-09 10:10:16,2024-09-09 10:21:14,cron,829175500105,update,0 days 00:10:58,ML
414513509675,157673463059,Goods,allowed,2024-09-14 09:15:46,2024-09-14 09:16:48,cron,829175500105,update,0 days 00:01:02,ML
414513509675,158394447204,Goods,allowed,2024-09-19 10:39:13,2024-09-19 10:40:18,cron,829175500105,update,0 days 00:01:05,ML
414513509675,159171294088,Goods,allowed,2024-09-24 16:11:49,2024-09-24 16:12:50,cron,829175500105,update,0 days 00:01:01,ML
414513509675,160101261784,Goods,allowed,2024-09-30 10:18:07,2024-09-30 10:19:08,cron,829175500105,activation,0 days 00:01:01,ML
414513511115,159989059799,Goods,allowed,2024-09-29 18:00:23,2024-09-29 18:01:25,cron,379582066,activation,0 days 00:01:02,ML
414513512135,157640437062,Goods,allowed,2024-09-14 11:05:42,2024-09-14 11:06:47,cron,773284572267,activation,0 days 00:01:05,ML
414513512155,159289151501,Vacancies,allowed,2024-09-25 10:27:20,2024-09-25 10:28:23,cron,1472927250002,update,0 days 00:01:03,ML
414513512740,156251197553,Goods,allowed,2024-09-04 20:15:00,2024-09-04 20:16:05,cron,829175500105,update,0 days 00:01:05,ML
414513512740,156899634422,Goods,allowed,2024-09-09 10:10:31,2024-09-09 10:11:38,cron,829175500105,update,0 days 00:01:07,ML
414513512740,157654713420,Goods,allowed,2024-09-14 09:15:33,2024-09-14 09:16:39,cron,829175500105,update,0 days 00:01:06,ML
414513512740,158396736933,Goods,allowed,2024-09-19 10:39:28,2024-09-19 10:57:43,cron,829175500105,update,0 days 00:18:15,ML
414513512740,159124465392,Goods,allowed,2024-09-24 12:58:35,2024-09-24 12:59:40,cron,829175500105,update,0 days 00:01:05,ML
414513512740,159166066724,Goods,allowed,2024-09-24 16:21:44,2024-09-24 16:22:44,cron,829175500105,update,0 days 00:01:00,ML
414513512740,160103262208,Goods,allowed,2024-09-30 10:18:05,2024-09-30 10:19:07,cron,829175500105,activation,0 days 00:01:02,ML
414513513995,159824511235,Goods,allowed,2024-09-28 14:55:50,2024-09-28 14:56:51,cron,600450250003,activation,0 days 00:01:01,ML
414513516700,156491347891,Goods,allowed,2024-09-06 11:53:22,2024-09-06 11:54:39,cron,1610586000036,activation,0 days 00:01:17,ML
414513516700,157972736243,Goods,allowed,2024-09-16 17:31:24,2024-09-16 17:32:44,cron,1610586000036,update,0 days 00:01:20,ML
414513517085,158667573719,Goods,allowed,2024-09-21 07:25:20,2024-09-21 07:26:26,cron,1021602000016,update,0 days 00:01:06,ML
414513517085,159631298581,Goods,allowed,2024-09-27 13:18:24,2024-09-27 13:19:25,cron,1021602000016,activation,0 days 00:01:01,ML
414513517425,155809954826,Goods,allowed,2024-09-02 04:07:09,2024-09-02 04:08:13,cron,522165375465,activation,0 days 00:01:04,ML
414513517965,156399030931,Goods,allowed,2024-09-05 17:49:01,2024-09-05 17:50:06,cron,372517541,activation,0 days 00:01:05,ML
414513517965,159450347325,Goods,allowed,2024-09-26 10:26:10,2024-09-26 10:27:24,cron,372517541,update,0 days 00:01:14,ML
414513517995,156021965416,Goods,allowed,2024-09-03 11:13:36,2024-09-03 11:14:41,cron,370753248,activation,0 days 00:01:05,ML
414513519460,157972987350,Goods,allowed,2024-09-16 17:31:15,2024-09-16 17:32:23,cron,1610586000036,update,0 days 00:01:08,ML
414513519460,158447567379,Goods,allowed,2024-09-19 16:33:10,2024-09-19 16:34:14,cron,1610586000036,update,0 days 00:01:04,ML
414513519635,157972187668,Goods,allowed,2024-09-16 17:12:13,2024-09-16 17:13:19,cron,144548750206,update,0 days 00:01:06,ML
414513520250,156672093464,Vacancies,allowed,2024-09-07 13:49:39,2024-09-07 13:50:45,cron,773281780299,activation,0 days 00:01:06,ML
414513522515,156184079072,Goods,allowed,2024-09-04 12:16:44,2024-09-04 12:17:49,cron,1012394750306,activation,0 days 00:01:05,ML
414513522545,155723607461,Goods,allowed,2024-09-01 10:49:56,2024-09-01 10:51:00,cron,1273796500102,activation,0 days 00:01:04,ML
414513523200,158150466423,Goods,allowed,2024-09-17 19:22:06,2024-09-17 19:23:10,cron,1155319000156,update,0 days 00:01:04,ML
414513524025,156198696783,Goods,allowed,2024-09-04 15:09:36,2024-09-04 15:10:42,cron,381291780,activation,0 days 00:01:06,ML
414513525095,155818779278,Goods,allowed,2024-09-02 05:37:41,2024-09-02 05:38:46,cron,522165375465,activation,0 days 00:01:05,ML
414513525255,155811382365,Goods,allowed,2024-09-02 03:05:36,2024-09-02 03:06:42,cron,383282319,activation,0 days 00:01:06,ML
414513525515,156827200282,Goods,allowed,2024-09-08 19:53:00,2024-09-08 19:54:07,cron,522164303918,activation,0 days 00:01:07,ML
414513525515,159649392633,Goods,allowed,2024-09-27 14:02:40,2024-09-27 14:03:40,cron,522164303918,update,0 days 00:01:00,ML
414513526585,158349441187,Goods,allowed,2024-09-19 00:31:40,2024-09-19 00:32:44,cron,380304066,update,0 days 00:01:04,ML
414513526585,158352378633,Goods,allowed,2024-09-19 03:35:57,2024-09-19 03:37:01,cron,380304066,update,0 days 00:01:04,ML
414513526585,158563139097,Goods,allowed,2024-09-20 11:41:44,2024-09-20 11:42:51,cron,380304066,update,0 days 00:01:07,ML
414513526585,159168678655,Goods,allowed,2024-09-24 17:00:35,2024-09-24 17:01:44,cron,380304066,update,0 days 00:01:09,ML
414513526585,159309636793,Goods,allowed,2024-09-25 12:03:49,2024-09-25 12:04:51,cron,380304066,update,0 days 00:01:02,ML
414513526585,159335216756,Goods,allowed,2024-09-25 15:51:33,2024-09-25 15:52:35,cron,380304066,update,0 days 00:01:02,ML
414513526585,159392725636,Goods,allowed,2024-09-26 00:31:16,2024-09-26 00:32:17,cron,380304066,update,0 days 00:01:01,ML
414513526585,159420700492,Goods,allowed,2024-09-26 03:50:22,2024-09-26 03:51:25,cron,380304066,update,0 days 00:01:03,ML
414513526585,159589877250,Goods,allowed,2024-09-27 03:52:46,2024-09-27 03:53:47,cron,380304066,update,0 days 00:01:01,ML
414513528125,156518967858,Goods,allowed,2024-09-06 10:52:02,2024-09-06 10:53:10,cron,289446500398,activation,0 days 00:01:08,ML
414513529070,159823261458,Goods,allowed,2024-09-28 14:55:15,2024-09-28 14:56:20,cron,600450250003,activation,0 days 00:01:05,ML
414513530260,157574853118,Transport,allowed,2024-09-13 18:31:06,2024-09-13 18:32:12,cron,1615077500035,update,0 days 00:01:06,ML
414513530260,157583409105,Transport,allowed,2024-09-13 20:24:15,2024-09-13 20:25:21,cron,1615077500035,update,0 days 00:01:06,ML
414513530260,160003150126,Transport,allowed,2024-09-29 20:00:20,2024-09-29 20:01:23,cron,1615077500035,activation,0 days 00:01:03,ML
414513531215,155883955423,Goods,allowed,2024-09-02 15:36:09,2024-09-02 15:37:19,cron,603452000022,activation,0 days 00:01:10,ML
414513531215,156027932919,Goods,allowed,2024-09-03 10:56:40,2024-09-03 10:57:45,cron,603452000022,update,0 days 00:01:05,ML
414513531645,160012520371,Goods,allowed,2024-09-30 00:27:52,2024-09-30 00:28:54,cron,380304066,activation,0 days 00:01:02,ML
414513531930,156863307186,Vacancies,allowed,2024-09-09 02:06:21,2024-09-09 02:07:28,cron,522158755009,activation,0 days 00:01:07,ML
414513532235,155717108124,Goods,allowed,2024-09-01 10:50:40,2024-09-01 10:51:46,cron,1273796500102,activation,0 days 00:01:06,ML
414513532500,156581524423,Goods,allowed,2024-09-06 21:42:03,2024-09-06 21:43:08,cron,168555500068,activation,0 days 00:01:05,ML
414513532810,156024514676,Goods,allowed,2024-09-03 11:39:49,2024-09-03 11:40:54,cron,829175500105,update,0 days 00:01:05,ML
414513532810,156041406432,Goods,allowed,2024-09-03 15:08:33,2024-09-03 15:09:39,cron,829175500105,update,0 days 00:01:06,ML
414513532810,156891393108,Goods,allowed,2024-09-09 07:34:08,2024-09-09 07:35:12,cron,829175500105,update,0 days 00:01:04,ML
414513532810,156906406495,Goods,allowed,2024-09-09 10:16:20,2024-09-09 10:17:24,cron,829175500105,update,0 days 00:01:04,ML
414513532810,157654972948,Goods,allowed,2024-09-14 09:20:22,2024-09-14 09:21:25,cron,829175500105,update,0 days 00:01:03,ML
414513532810,158383386069,Goods,allowed,2024-09-19 08:50:48,2024-09-19 08:51:52,cron,829175500105,update,0 days 00:01:04,ML
414513532810,158401289959,Goods,allowed,2024-09-19 10:58:11,2024-09-19 11:23:22,cron,829175500105,update,0 days 00:25:11,ML
414513532810,159152088941,Goods,allowed,2024-09-24 12:07:57,2024-09-24 12:09:02,cron,829175500105,update,0 days 00:01:05,ML
414513532810,160079763557,Goods,allowed,2024-09-30 08:01:27,2024-09-30 08:02:27,cron,829175500105,activation,0 days 00:01:00,ML
414513532810,160108371987,Goods,allowed,2024-09-30 10:56:57,2024-09-30 10:57:58,cron,829175500105,update,0 days 00:01:01,ML
414513532900,158291250605,Goods,allowed,2024-09-18 16:14:47,2024-09-18 16:15:51,cron,1159484000007,activation,0 days 00:01:04,ML
414513536525,156218938578,Goods,allowed,2024-09-04 17:19:03,2024-09-04 17:20:10,cron,369213966,activation,0 days 00:01:07,ML
414513536745,156650921231,Goods,allowed,2024-09-07 10:03:28,2024-09-07 10:04:34,cron,132193750011,activation,0 days 00:01:06,ML
414513537185,160146544845,Goods,allowed,2024-09-30 15:16:10,2024-09-30 15:17:10,cron,1196666750060,activation,0 days 00:01:00,ML
414513537635,159635608881,Realty,allowed,2024-09-27 15:34:27,2024-09-27 15:35:30,cron,1104907750119,activation,0 days 00:01:03,ML
414513539970,160036286215,Goods,allowed,2024-09-29 20:58:24,2024-09-29 20:59:27,cron,191656250014,activation,0 days 00:01:03,ML
414513540615,156022822922,Goods,allowed,2024-09-03 12:12:44,2024-09-03 12:13:49,cron,720769000033,update,0 days 00:01:05,ML
414513540615,156524881787,Goods,allowed,2024-09-06 12:13:38,2024-09-06 12:14:45,cron,720769000033,update,0 days 00:01:07,ML
414513540615,156687739960,Goods,allowed,2024-09-07 17:41:16,2024-09-07 17:42:23,cron,720769000033,activation,0 days 00:01:07,ML
414513540615,159564875292,Goods,allowed,2024-09-26 19:50:03,2024-09-26 19:51:06,cron,720769000033,update,0 days 00:01:03,ML
414513540615,159712347185,Goods,allowed,2024-09-27 19:42:26,2024-09-27 19:43:28,cron,720769000033,update,0 days 00:01:02,ML
414513540620,160114716821,Goods,allowed,2024-09-30 13:22:06,2024-09-30 13:26:41,cron,253109500034,activation,0 days 00:04:35,ML
414513540800,156542002056,Goods,allowed,2024-09-06 15:56:37,2024-09-06 15:57:42,cron,214621500034,activation,0 days 00:01:05,ML
414513542720,156689989108,Goods,allowed,2024-09-07 21:56:29,2024-09-07 21:57:36,cron,365161609,update,0 days 00:01:07,ML
414513542720,159850019619,Goods,allowed,2024-09-28 17:50:37,2024-09-28 17:51:37,cron,365161609,activation,0 days 00:01:00,ML
414513544245,158091349065,Goods,allowed,2024-09-17 15:33:28,2024-09-17 15:34:37,cron,335711500074,activation,0 days 00:01:09,ML
414513545810,157804293462,Goods,allowed,2024-09-15 16:17:02,2024-09-15 16:18:06,cron,936327750003,activation,0 days 00:01:04,ML
414513545810,159004106670,Goods,allowed,2024-09-23 16:46:21,2024-09-23 16:47:26,cron,936327750003,update,0 days 00:01:05,ML
414513545810,159058637534,Goods,allowed,2024-09-23 23:04:09,2024-09-23 23:05:16,cron,936327750003,update,0 days 00:01:07,ML
414513546135,157668630363,Goods,allowed,2024-09-14 15:28:45,2024-09-14 15:29:50,cron,196742750039,activation,0 days 00:01:05,ML
414513546360,155838605161,Goods,allowed,2024-09-02 09:42:05,2024-09-02 09:43:09,cron,521953079611,activation,0 days 00:01:04,ML
414513547205,155759140276,Goods,allowed,2024-09-01 17:10:48,2024-09-01 17:11:53,cron,129082000026,update,0 days 00:01:05,ML
414513547205,156477020361,Goods,allowed,2024-09-06 08:09:45,2024-09-06 08:10:49,cron,129082000026,update,0 days 00:01:04,ML
414513547415,155809773250,Goods,allowed,2024-09-02 00:59:13,2024-09-02 01:00:17,cron,390217622,update,0 days 00:01:04,ML
414513547415,156479900913,Goods,allowed,2024-09-06 10:19:04,2024-09-06 10:20:08,cron,390217622,activation,0 days 00:01:04,ML
414513548790,155820742233,Goods,allowed,2024-09-02 07:46:28,2024-09-02 07:47:34,cron,294584500070,activation,0 days 00:01:06,ML
414513548800,156340888054,Goods,allowed,2024-09-05 10:14:33,2024-09-05 10:15:38,cron,645739000147,update,0 days 00:01:05,ML
414513548800,157950486974,Goods,allowed,2024-09-16 15:17:39,2024-09-16 15:18:44,cron,645739000147,update,0 days 00:01:05,ML
